ds,y
604454400,30
604540800,34
604627200,38
604713600,41
604800000,32
604886400,41
604972800,23
605059200,37
605145600,26
605232000,37
605318400,32
605404800,36
605491200,36
605577600,35
605664000,25
605750400,19
605836800,34
605923200,30
606009600,26
606096000,39
606182400,36
606268800,24
606355200,27
606441600,20
606528000,40
606614400,35
606700800,26
606787200,33
606873600,28
606960000,24
607046400,36
607132800,35
607219200,35
607305600,23
607392000,29
607478400,28
607564800,31
607651200,31
607737600,25
607824000,24
607910400,35
607996800,29
608083200,19
608169600,30
608256000,25
608342400,35
608428800,35
608515200,37
608601600,33
608688000,28
608774400,32
608860800,32
608947200,22
609033600,26
609120000,30
609206400,35
609292800,35
609379200,18
609465600,27
609552000,20
609638400,18
609724800,35
609811200,19
609897600,25
609984000,24
610070400,23
610156800,24
610243200,31
610329600,41
610416000,22
610502400,30
610588800,18
610675200,20
610761600,20
610848000,21
610934400,20
611020800,19
611107200,21
611193600,20
611280000,24
611366400,21
611452800,22
611539200,19
611625600,23
611712000,20
611798400,23
611884800,23
611971200,22
612057600,21
612144000,21
612230400,18
612316800,17
612403200,18
612489600,18
612576000,18
612662400,18
612748800,18
612835200,20
612921600,19
613008000,18
613094400,19
613180800,19
613267200,19
613353600,18
613440000,19
613526400,19
613612800,19
613699200,19
613785600,21
613872000,20
613958400,23
614044800,21
614131200,22
614217600,20
614304000,20
614390400,22
614476800,21
614563200,22
614649600,21
614736000,20
614822400,22
614908800,20
614995200,24
615081600,23
615168000,21
615254400,23
615340800,20
615427200,22
615513600,22
615600000,24
615686400,21
615772800,23
615859200,22
615945600,23
616032000,24
616118400,21
616204800,22
616291200,24
616377600,21
616464000,22
616550400,20
616636800,24
616723200,21
616809600,21
616896000,24
616982400,22
617068800,23
617155200,20
617241600,19
617328000,25
617414400,25
617500800,25
617587200,24
617673600,41
617760000,42
617846400,42
617932800,43
618019200,43
618105600,41
618192000,42
618278400,42
618364800,43
618451200,43
618537600,41
618624000,42
618710400,44
618796800,43
618883200,42
618969600,47
619056000,42
619142400,43
619228800,31
619315200,30
619401600,26
619488000,25
619574400,26
619660800,30
619747200,25
619833600,27
619920000,26
620006400,26
620092800,25
620179200,25
620265600,27
620352000,26
620438400,26
620524800,27
620611200,26
620697600,29
620784000,48
620870400,45
620956800,27
621043200,45
621129600,26
621216000,29
621302400,28
621388800,26
621475200,27
621561600,28
621648000,27
621734400,46
621820800,46
621907200,48
621993600,47
622080000,44
622166400,45
622252800,48
622339200,45
622425600,47
622512000,47
622598400,51
622684800,66
622771200,64
622857600,55
622944000,50
623030400,52
623116800,49
623203200,52
623289600,56
623376000,56
623462400,65
623548800,63
623635200,70
623721600,55
623808000,57
623894400,65
623980800,60
624067200,54
624153600,57
624240000,55
624326400,54
624412800,53
624499200,16
624585600,16
624672000,16
624758400,18
624844800,14
624931200,16
625017600,14
625104000,15
625190400,15
625276800,15
625363200,15
625449600,14
625536000,15
625622400,17
625708800,14
625795200,16
625881600,15
625968000,15
626054400,15
626140800,16
626227200,16
626313600,16
626400000,15
626486400,14
626572800,15
626659200,16
626745600,15
626832000,16
626918400,16
627004800,16
627091200,15
627177600,14
627264000,15
627350400,15
627436800,16
627523200,14
627609600,14
627696000,16
627782400,14
627868800,14
627955200,15
628041600,16
628128000,15
628214400,14
628300800,16
628387200,13
628473600,17
628560000,17
628646400,17
628732800,15
628819200,14
628905600,16
628992000,13
629078400,17
629164800,16
629251200,15
629337600,16
629424000,16
629510400,16
629596800,16
629683200,18
629769600,17
629856000,17
629942400,18
630028800,17
630115200,17
630201600,17
630288000,17
630374400,17
630460800,16
630547200,17
630633600,17
630720000,17
630806400,17
630892800,17
630979200,16
631065600,18
631152000,17
631238400,17
631324800,17
631411200,19
631497600,18
631584000,17
631670400,18
631756800,18
631843200,18
631929600,17
632016000,19
632102400,17
632188800,17
632275200,16
632361600,18
632448000,36
632534400,22
632620800,24
632707200,38
632793600,28
632880000,39
632966400,38
633052800,20
633139200,37
633225600,20
633312000,36
633398400,37
633484800,27
633571200,38
633657600,36
633744000,28
633830400,37
633916800,39
634003200,36
634089600,34
634176000,39
634262400,36
634348800,29
634435200,40
634521600,39
634608000,39
634694400,40
634780800,37
634867200,27
634953600,23
635040000,33
635126400,36
635212800,36
635299200,31
635385600,30
635472000,38
635558400,22
635644800,28
635731200,23
635817600,37
635904000,38
635990400,36
636076800,40
636163200,35
636249600,37
636336000,19
636422400,34
636508800,28
636595200,34
636681600,29
636768000,23
636854400,28
636940800,31
637027200,33
637113600,29
637200000,19
637286400,19
637372800,31
637459200,26
637545600,33
637632000,27
637718400,23
637804800,35
637891200,36
637977600,19
638064000,37
638150400,35
638236800,36
638323200,22
638409600,31
638496000,18
638582400,30
638668800,22
638755200,34
638841600,29
638928000,35
639014400,22
639100800,28
639187200,18
639273600,31
639360000,29
639446400,20
639532800,40
639619200,20
639705600,32
639792000,32
639878400,28
639964800,29
640051200,28
640137600,20
640224000,34
640310400,19
640396800,30
640483200,18
640569600,25
640656000,26
640742400,26
640828800,33
640915200,25
641001600,21
641088000,22
641174400,18
641260800,22
641347200,18
641433600,18
641520000,22
641606400,21
641692800,20
641779200,18
641865600,22
641952000,21
642038400,22
642124800,17
642211200,18
642297600,18
642384000,18
642470400,18
642556800,18
642643200,19
642729600,19
642816000,20
642902400,19
642988800,19
643075200,20
643161600,19
643248000,20
643334400,19
643420800,19
643507200,19
643593600,19
643680000,21
643766400,21
643852800,23
643939200,21
644025600,21
644112000,22
644198400,20
644284800,20
644371200,21
644457600,20
644544000,20
644630400,24
644716800,24
644803200,23
644889600,22
644976000,22
645062400,24
645148800,23
645235200,23
645321600,21
645408000,23
645494400,21
645580800,25
645667200,22
645753600,24
645840000,24
645926400,25
646012800,25
646099200,25
646185600,41
646272000,44
646358400,43
646444800,45
646531200,44
646617600,41
646704000,43
646790400,47
646876800,42
646963200,43
647049600,41
647136000,42
647222400,40
647308800,25
647395200,41
647481600,25
647568000,25
647654400,26
647740800,26
647827200,28
647913600,26
648000000,26
648086400,29
648172800,26
648259200,24
648345600,26
648432000,25
648518400,25
648604800,26
648691200,26
648777600,26
648864000,44
648950400,46
649036800,28
649123200,47
649209600,27
649296000,27
649382400,26
649468800,46
649555200,46
649641600,46
649728000,46
649814400,45
649900800,48
649987200,45
650073600,50
650160000,46
650246400,47
650332800,49
650419200,49
650505600,55
650592000,58
650678400,51
650764800,48
650851200,50
650937600,49
651024000,52
651110400,50
651196800,54
651283200,73
651369600,62
651456000,69
651542400,70
651628800,67
651715200,57
651801600,64
651888000,63
651974400,55
652060800,56
652147200,55
652233600,59
652320000,13
652406400,15
652492800,15
652579200,14
652665600,15
652752000,14
652838400,13
652924800,15
653011200,15
653097600,16
653184000,14
653270400,15
653356800,16
653443200,15
653529600,13
653616000,14
653702400,15
653788800,16
653875200,16
653961600,15
654048000,15
654134400,15
654220800,15
654307200,14
654393600,16
654480000,16
654566400,17
654652800,14
654739200,15
654825600,16
654912000,15
654998400,15
655084800,14
655171200,15
655257600,15
655344000,14
655430400,14
655516800,15
655603200,15
655689600,15
655776000,15
655862400,15
655948800,16
656035200,15
656121600,16
656208000,16
656294400,16
656380800,16
656467200,15
656553600,15
656640000,16
656726400,16
656812800,17
656899200,16
656985600,16
657072000,17
657158400,17
657244800,16
657331200,16
657417600,16
657504000,16
657590400,17
657676800,16
657763200,16
657849600,16
657936000,17
658022400,17
658108800,16
658195200,17
658281600,16
658368000,17
658454400,16
658540800,18
658627200,17
658713600,18
658800000,18
658886400,17
658972800,17
659059200,18
659145600,17
659232000,18
659318400,17
659404800,18
659491200,18
659577600,17
659664000,16
659750400,17
659836800,18
659923200,17
660009600,16
660096000,17
660182400,17
660268800,18
660355200,17
660441600,38
660528000,40
660614400,36
660700800,38
660787200,32
660873600,39
660960000,39
661046400,40
661132800,22
661219200,38
661305600,40
661392000,19
661478400,20
661564800,38
661651200,33
661737600,36
661824000,39
661910400,39
661996800,25
662083200,41
662169600,37
662256000,19
662342400,27
662428800,40
662515200,28
662601600,25
662688000,19
662774400,39
662860800,38
662947200,38
663033600,33
663120000,36
663206400,27
663292800,32
663379200,33
663465600,29
663552000,31
663638400,35
663724800,27
663811200,44
663897600,34
663984000,25
664070400,23
664156800,40
664243200,36
664329600,36
664416000,35
664502400,40
664588800,31
664675200,34
664761600,30
664848000,31
664934400,33
665020800,26
665107200,34
665193600,20
665280000,37
665366400,34
665452800,20
665539200,31
665625600,44
665712000,34
665798400,19
665884800,34
665971200,30
666057600,36
666144000,40
666230400,22
666316800,31
666403200,27
666489600,18
666576000,34
666662400,20
666748800,19
666835200,18
666921600,30
667008000,19
667094400,31
667180800,31
667267200,32
667353600,20
667440000,32
667526400,31
667612800,33
667699200,29
667785600,22
667872000,27
667958400,18
668044800,30
668131200,24
668217600,40
668304000,29
668390400,31
668476800,30
668563200,25
668649600,30
668736000,24
668822400,29
668908800,23
668995200,22
669081600,18
669168000,22
669254400,22
669340800,19
669427200,21
669513600,21
669600000,18
669686400,23
669772800,22
669859200,23
669945600,24
670032000,19
670118400,22
670204800,20
670291200,22
670377600,22
670464000,22
670550400,21
670636800,22
670723200,19
670809600,18
670896000,18
670982400,20
671068800,18
671155200,19
671241600,18
671328000,18
671414400,19
671500800,19
671587200,19
671673600,18
671760000,19
671846400,18
671932800,20
672019200,19
672105600,20
672192000,21
672278400,21
672364800,21
672451200,23
672537600,23
672624000,23
672710400,23
672796800,24
672883200,24
672969600,23
673056000,20
673142400,24
673228800,22
673315200,24
673401600,21
673488000,21
673574400,22
673660800,22
673747200,22
673833600,25
673920000,21
674006400,23
674092800,20
674179200,21
674265600,25
674352000,25
674438400,25
674524800,24
674611200,25
674697600,42
674784000,43
674870400,43
674956800,43
675043200,45
675129600,44
675216000,41
675302400,44
675388800,42
675475200,24
675561600,25
675648000,26
675734400,31
675820800,31
675907200,25
675993600,25
676080000,25
676166400,43
676252800,40
676339200,29
676425600,45
676512000,26
676598400,27
676684800,31
676771200,25
676857600,46
676944000,45
677030400,46
677116800,44
677203200,51
677289600,47
677376000,50
677462400,48
677548800,48
677635200,48
677721600,47
677808000,49
677894400,53
677980800,47
678067200,64
678153600,70
678240000,55
678326400,50
678412800,51
678499200,49
678585600,53
678672000,67
678758400,78
678844800,64
678931200,69
679017600,53
679104000,56
679190400,55
679276800,15
679363200,16
679449600,14
679536000,14
679622400,14
679708800,13
679795200,15
679881600,15
679968000,14
680054400,15
680140800,15
680227200,15
680313600,13
680400000,16
680486400,16
680572800,15
680659200,16
680745600,15
680832000,15
680918400,15
681004800,15
681091200,14
681177600,14
681264000,15
681350400,15
681436800,15
681523200,15
681609600,15
681696000,15
681782400,15
681868800,15
681955200,14
682041600,15
682128000,16
682214400,15
682300800,14
682387200,14
682473600,13
682560000,14
682646400,16
682732800,16
682819200,14
682905600,16
682992000,15
683078400,15
683164800,19
683251200,17
683337600,16
683424000,17
683510400,17
683596800,16
683683200,17
683769600,16
683856000,16
683942400,17
684028800,16
684115200,17
684201600,16
684288000,18
684374400,12
684460800,16
684547200,16
684633600,17
684720000,17
684806400,16
684892800,18
684979200,14
685065600,15
685152000,16
685238400,16
685324800,16
685411200,17
685497600,16
685584000,17
685670400,16
685756800,16
685843200,16
685929600,16
686016000,16
686102400,17
686188800,17
686275200,16
686361600,17
686448000,17
686534400,17
686620800,17
686707200,17
686793600,18
686880000,17
686966400,17
687052800,18
687139200,17
687225600,18
687312000,17
687398400,18
687484800,17
687571200,18
687657600,17
687744000,18
687830400,17
687916800,18
688003200,16
688089600,18
688176000,18
688262400,25
688348800,36
688435200,38
688521600,38
688608000,38
688694400,36
688780800,35
688867200,36
688953600,32
689040000,35
689126400,36
689212800,18
689299200,36
689385600,39
689472000,35
689558400,27
689644800,24
689731200,35
689817600,32
689904000,19
689990400,38
690076800,30
690163200,35
690249600,24
690336000,30
690422400,23
690508800,26
690595200,37
690681600,33
690768000,36
690854400,37
690940800,23
691027200,21
691113600,25
691200000,39
691286400,25
691372800,36
691459200,38
691545600,29
691632000,41
691718400,24
691804800,28
691891200,33
691977600,31
692064000,34
692150400,40
692236800,28
692323200,35
692409600,24
692496000,26
692582400,27
692668800,18
692755200,30
692841600,34
692928000,24
693014400,39
693100800,30
693187200,26
693273600,32
693360000,24
693446400,33
693532800,18
693619200,20
693705600,38
693792000,31
693878400,24
693964800,30
694051200,29
694137600,19
694224000,23
694310400,20
694396800,42
694483200,21
694569600,30
694656000,40
694742400,28
694828800,20
694915200,33
695001600,31
695088000,29
695174400,19
695260800,20
695347200,22
695433600,34
695520000,19
695606400,30
695692800,32
695779200,21
695865600,19
695952000,20
696038400,25
696124800,25
696211200,23
696297600,24
696384000,28
696470400,35
696556800,26
696643200,27
696729600,41
696816000,33
696902400,22
696988800,31
697075200,19
697161600,20
697248000,20
697334400,20
697420800,22
697507200,19
697593600,21
697680000,20
697766400,20
697852800,21
697939200,22
698025600,21
698112000,21
698198400,22
698284800,20
698371200,20
698457600,20
698544000,18
698630400,18
698716800,18
698803200,18
698889600,19
698976000,19
699062400,20
699148800,18
699235200,19
699321600,19
699408000,20
699494400,20
699580800,19
699667200,20
699753600,19
699840000,19
699926400,20
700012800,20
700099200,19
700185600,19
700272000,21
700358400,19
700444800,19
700531200,20
700617600,20
700704000,20
700790400,22
700876800,19
700963200,20
701049600,20
701136000,21
701222400,22
701308800,22
701395200,23
701481600,21
701568000,24
701654400,24
701740800,20
701827200,23
701913600,23
702000000,21
702086400,23
702172800,22
702259200,21
702345600,24
702432000,19
702518400,21
702604800,21
702691200,22
702777600,25
702864000,20
702950400,25
703036800,23
703123200,22
703209600,24
703296000,21
703382400,20
703468800,22
703555200,25
703641600,25
703728000,24
703814400,41
703900800,43
703987200,45
704073600,42
704160000,43
704246400,41
704332800,44
704419200,44
704505600,41
704592000,29
704678400,24
704764800,25
704851200,25
704937600,25
705024000,28
705110400,29
705196800,26
705283200,27
705369600,31
705456000,25
705542400,25
705628800,26
705715200,29
705801600,27
705888000,27
705974400,26
706060800,46
706147200,45
706233600,46
706320000,47
706406400,46
706492800,45
706579200,50
706665600,48
706752000,50
706838400,52
706924800,54
707011200,53
707097600,54
707184000,59
707270400,57
707356800,65
707443200,56
707529600,56
707616000,56
707702400,56
707788800,54
707875200,15
707961600,15
708048000,15
708134400,15
708220800,16
708307200,15
708393600,14
708480000,16
708566400,14
708652800,15
708739200,15
708825600,15
708912000,15
708998400,15
709084800,16
709171200,13
709257600,16
709344000,16
709430400,13
709516800,15
709603200,15
709689600,16
709776000,16
709862400,16
709948800,14
710035200,16
710121600,15
710208000,15
710294400,15
710380800,16
710467200,15
710553600,15
710640000,16
710726400,15
710812800,14
710899200,15
710985600,15
711072000,16
711158400,16
711244800,13
711331200,14
711417600,15
711504000,16
711590400,14
711676800,15
711763200,15
711849600,15
711936000,14
712022400,14
712108800,16
712195200,13
712281600,14
712368000,14
712454400,16
712540800,15
712627200,15
712713600,14
712800000,16
712886400,16
712972800,17
713059200,13
713145600,17
713232000,17
713318400,17
713404800,14
713491200,17
713577600,18
713664000,16
713750400,17
713836800,18
713923200,18
714009600,18
714096000,18
714182400,16
714268800,18
714355200,17
714441600,17
714528000,17
714614400,17
714700800,17
714787200,18
714873600,17
714960000,17
715046400,18
715132800,16
715219200,18
715305600,17
715392000,18
715478400,17
715564800,17
715651200,17
715737600,39
715824000,32
715910400,38
715996800,35
716083200,34
716169600,19
716256000,34
716342400,39
716428800,29
716515200,26
716601600,39
716688000,35
716774400,37
716860800,38
716947200,27
717033600,37
717120000,37
717206400,36
717292800,37
717379200,36
717465600,24
717552000,18
717638400,21
717724800,40
717811200,31
717897600,31
717984000,32
718070400,39
718156800,37
718243200,37
718329600,35
718416000,37
718502400,40
718588800,28
718675200,43
718761600,36
718848000,33
718934400,28
719020800,25
719107200,27
719193600,39
719280000,33
719366400,35
719452800,24
719539200,32
719625600,39
719712000,35
719798400,19
719884800,20
719971200,19
720057600,37
720144000,26
720230400,25
720316800,39
720403200,24
720489600,41
720576000,24
720662400,30
720748800,34
720835200,36
720921600,30
721008000,22
721094400,28
721180800,30
721267200,34
721353600,33
721440000,35
721526400,24
721612800,35
721699200,23
721785600,36
721872000,29
721958400,40
722044800,33
722131200,27
722217600,26
722304000,35
722390400,24
722476800,20
722563200,27
722649600,33
722736000,20
722822400,33
722908800,35
722995200,43
723081600,21
723168000,29
723254400,26
723340800,26
723427200,32
723513600,27
723600000,25
723686400,30
723772800,25
723859200,32
723945600,21
724032000,19
724118400,19
724204800,18
724291200,22
724377600,19
724464000,23
724550400,18
724636800,20
724723200,20
724809600,20
724896000,21
724982400,23
725068800,22
725155200,19
725241600,21
725328000,22
725414400,20
725500800,18
725587200,19
725673600,17
725760000,17
725846400,18
725932800,19
726019200,18
726105600,18
726192000,18
726278400,19
726364800,18
726451200,19
726537600,19
726624000,19
726710400,18
726796800,19
726883200,20
726969600,18
727056000,19
727142400,19
727228800,19
727315200,19
727401600,19
727488000,21
727574400,21
727660800,20
727747200,21
727833600,21
727920000,20
728006400,21
728092800,22
728179200,24
728265600,20
728352000,22
728438400,24
728524800,23
728611200,24
728697600,23
728784000,23
728870400,19
728956800,25
729043200,22
729129600,25
729216000,23
729302400,24
729388800,21
729475200,23
729561600,20
729648000,21
729734400,23
729820800,25
729907200,25
729993600,24
730080000,44
730166400,42
730252800,46
730339200,45
730425600,29
730512000,44
730598400,44
730684800,41
730771200,44
730857600,41
730944000,42
731030400,44
731116800,45
731203200,42
731289600,40
731376000,25
731462400,24
731548800,28
731635200,27
731721600,25
731808000,25
731894400,27
731980800,42
732067200,34
732153600,45
732240000,45
732326400,45
732412800,29
732499200,46
732585600,26
732672000,26
732758400,25
732844800,27
732931200,46
733017600,47
733104000,46
733190400,47
733276800,47
733363200,48
733449600,47
733536000,47
733622400,47
733708800,47
733795200,48
733881600,66
733968000,58
734054400,48
734140800,49
734227200,48
734313600,50
734400000,52
734486400,52
734572800,56
734659200,52
734745600,52
734832000,59
734918400,63
735004800,73
735091200,67
735177600,62
735264000,59
735350400,69
735436800,58
735523200,63
735609600,64
735696000,15
735782400,15
735868800,15
735955200,15
736041600,15
736128000,16
736214400,16
736300800,16
736387200,15
736473600,15
736560000,14
736646400,15
736732800,15
736819200,15
736905600,16
736992000,15
737078400,16
737164800,15
737251200,15
737337600,14
737424000,14
737510400,15
737596800,15
737683200,14
737769600,16
737856000,15
737942400,14
738028800,15
738115200,14
738201600,14
738288000,16
738374400,14
738460800,15
738547200,13
738633600,15
738720000,15
738806400,14
738892800,15
738979200,14
739065600,15
739152000,16
739238400,15
739324800,13
739411200,16
739497600,17
739584000,18
739670400,16
739756800,17
739843200,16
739929600,17
740016000,17
740102400,18
740188800,16
740275200,17
740361600,17
740448000,16
740534400,17
740620800,17
740707200,17
740793600,16
740880000,18
740966400,17
741052800,16
741139200,17
741225600,16
741312000,16
741398400,16
741484800,17
741571200,16
741657600,15
741744000,15
741830400,16
741916800,17
742003200,17
742089600,16
742176000,17
742262400,17
742348800,17
742435200,17
742521600,17
742608000,17
742694400,18
742780800,17
742867200,18
742953600,16
743040000,18
743126400,17
743212800,38
743299200,29
743385600,34
743472000,38
743558400,39
743644800,30
743731200,38
743817600,35
743904000,36
743990400,37
744076800,35
744163200,35
744249600,32
744336000,25
744422400,39
744508800,35
744595200,36
744681600,32
744768000,34
744854400,38
744940800,31
745027200,20
745113600,29
745200000,39
745286400,37
745372800,25
745459200,39
745545600,28
745632000,26
745718400,32
745804800,33
745891200,28
745977600,35
746064000,39
746150400,33
746236800,41
746323200,36
746409600,24
746496000,34
746582400,30
746668800,34
746755200,30
746841600,34
746928000,19
747014400,37
747100800,22
747187200,40
747273600,32
747360000,34
747446400,29
747532800,40
747619200,36
747705600,22
747792000,23
747878400,29
747964800,30
748051200,32
748137600,30
748224000,30
748310400,22
748396800,29
748483200,31
748569600,33
748656000,18
748742400,25
748828800,29
748915200,31
749001600,20
749088000,19
749174400,41
749260800,35
749347200,30
749433600,36
749520000,21
749606400,24
749692800,29
749779200,25
749865600,19
749952000,25
750038400,27
750124800,30
750211200,29
750297600,26
750384000,28
750470400,28
750556800,19
750643200,34
750729600,26
750816000,24
750902400,19
750988800,31
751075200,21
751161600,21
751248000,23
751334400,20
751420800,21
751507200,17
751593600,21
751680000,20
751766400,23
751852800,19
751939200,19
752025600,19
752112000,21
752198400,19
752284800,20
752371200,18
752457600,18
752544000,18
752630400,18
752716800,17
752803200,18
752889600,19
752976000,19
753062400,19
753148800,20
753235200,18
753321600,20
753408000,20
753494400,19
753580800,20
753667200,20
753753600,19
753840000,19
753926400,18
754012800,19
754099200,20
754185600,22
754272000,21
754358400,21
754444800,21
754531200,21
754617600,23
754704000,21
754790400,20
754876800,19
754963200,20
755049600,20
755136000,23
755222400,23
755308800,20
755395200,23
755481600,23
755568000,23
755654400,25
755740800,22
755827200,21
755913600,20
756000000,23
756086400,23
756172800,22
756259200,23
756345600,23
756432000,23
756518400,23
756604800,22
756691200,22
756777600,22
756864000,23
756950400,23
757036800,21
757123200,20
757209600,24
757296000,22
757382400,19
757468800,19
757555200,24
757641600,24
757728000,24
757814400,43
757900800,43
757987200,41
758073600,42
758160000,42
758246400,44
758332800,43
758419200,43
758505600,40
758592000,43
758678400,44
758764800,26
758851200,28
758937600,45
759024000,25
759110400,26
759196800,41
759283200,45
759369600,42
759456000,28
759542400,44
759628800,28
759715200,26
759801600,27
759888000,45
759974400,48
760060800,48
760147200,54
760233600,66
760320000,50
760406400,49
760492800,52
760579200,48
760665600,48
760752000,53
760838400,57
760924800,71
761011200,72
761097600,62
761184000,61
761270400,65
761356800,61
761443200,65
761529600,64
761616000,60
761702400,58
761788800,57
761875200,17
761961600,17
762048000,15
762134400,17
762220800,14
762307200,17
762393600,15
762480000,17
762566400,15
762652800,17
762739200,17
762825600,17
762912000,17
762998400,16
763084800,18
763171200,16
763257600,17
763344000,16
763430400,16
763516800,18
763603200,16
763689600,17
763776000,16
763862400,15
763948800,18
764035200,15
764121600,15
764208000,17
764294400,15
764380800,14
764467200,17
764553600,18
764640000,15
764726400,15
764812800,14
764899200,14
764985600,16
765072000,15
765158400,16
765244800,16
765331200,17
765417600,16
765504000,17
765590400,14
765676800,16
765763200,13
765849600,14
765936000,13
766022400,16
766108800,15
766195200,16
766281600,15
766368000,16
766454400,17
766540800,17
766627200,14
766713600,15
766800000,16
766886400,15
766972800,14
767059200,15
767145600,16
767232000,14
767318400,15
767404800,15
767491200,15
767577600,15
767664000,15
767750400,16
767836800,17
767923200,16
768009600,15
768096000,14
768182400,16
768268800,16
768355200,13
768441600,17
768528000,18
768614400,18
768700800,18
768787200,17
768873600,16
768960000,34
769046400,36
769132800,36
769219200,35
769305600,36
769392000,34
769478400,19
769564800,35
769651200,29
769737600,33
769824000,38
769910400,33
769996800,30
770083200,31
770169600,39
770256000,24
770342400,35
770428800,38
770515200,35
770601600,23
770688000,37
770774400,37
770860800,36
770947200,32
771033600,39
771120000,35
771206400,29
771292800,25
771379200,22
771465600,25
771552000,38
771638400,26
771724800,39
771811200,34
771897600,29
771984000,38
772070400,26
772156800,37
772243200,36
772329600,28
772416000,29
772502400,20
772588800,27
772675200,39
772761600,25
772848000,29
772934400,24
773020800,27
773107200,32
773193600,39
773280000,27
773366400,26
773452800,30
773539200,40
773625600,24
773712000,31
773798400,25
773884800,31
773971200,35
774057600,30
774144000,28
774230400,20
774316800,31
774403200,33
774489600,20
774576000,18
774662400,21
774748800,19
774835200,30
774921600,34
775008000,29
775094400,31
775180800,25
775267200,35
775353600,24
775440000,31
775526400,35
775612800,32
775699200,35
775785600,19
775872000,29
775958400,19
776044800,31
776131200,19
776217600,18
776304000,20
776390400,28
776476800,19
776563200,33
776649600,34
776736000,33
776822400,23
776908800,18
776995200,20
777081600,29
777168000,29
777254400,20
777340800,18
777427200,22
777513600,19
777600000,21
777686400,22
777772800,22
777859200,21
777945600,18
778032000,19
778118400,20
778204800,21
778291200,22
778377600,22
778464000,21
778550400,21
778636800,23
778723200,21
778809600,22
778896000,20
778982400,20
779068800,20
779155200,20
779241600,18
779328000,18
779414400,18
779500800,19
779587200,17
779673600,18
779760000,19
779846400,18
779932800,19
780019200,17
780105600,18
780192000,19
780278400,19
780364800,19
780451200,18
780537600,20
780624000,19
780710400,22
780796800,19
780883200,20
780969600,20
781056000,19
781142400,20
781228800,18
781315200,19
781401600,21
781488000,20
781574400,21
781660800,20
781747200,22
781833600,20
781920000,20
782006400,22
782092800,21
782179200,24
782265600,25
782352000,23
782438400,24
782524800,24
782611200,24
782697600,22
782784000,23
782870400,24
782956800,24
783043200,22
783129600,23
783216000,21
783302400,22
783388800,24
783475200,21
783561600,23
783648000,24
783734400,23
783820800,21
783907200,25
783993600,43
784080000,43
784166400,43
784252800,44
784339200,43
784425600,42
784512000,43
784598400,43
784684800,41
784771200,43
784857600,28
784944000,44
785030400,30
785116800,43
785203200,28
785289600,25
785376000,30
785462400,26
785548800,29
785635200,28
785721600,26
785808000,25
785894400,26
785980800,26
786067200,44
786153600,41
786240000,45
786326400,27
786412800,27
786499200,30
786585600,29
786672000,26
786758400,25
786844800,26
786931200,27
787017600,45
787104000,43
787190400,45
787276800,48
787363200,49
787449600,48
787536000,49
787622400,50
787708800,62
787795200,53
787881600,60
787968000,66
788054400,56
788140800,50
788227200,51
788313600,52
788400000,53
788486400,49
788572800,74
788659200,60
788745600,57
788832000,64
788918400,57
789004800,57
789091200,15
789177600,15
789264000,16
789350400,16
789436800,15
789523200,15
789609600,15
789696000,16
789782400,14
789868800,14
789955200,15
790041600,14
790128000,14
790214400,15
790300800,15
790387200,14
790473600,15
790560000,15
790646400,15
790732800,15
790819200,14
790905600,15
790992000,14
791078400,15
791164800,17
791251200,16
791337600,14
791424000,15
791510400,14
791596800,16
791683200,15
791769600,14
791856000,14
791942400,16
792028800,14
792115200,15
792201600,15
792288000,15
792374400,14
792460800,15
792547200,16
792633600,15
792720000,16
792806400,13
792892800,16
792979200,14
793065600,16
793152000,16
793238400,16
793324800,16
793411200,16
793497600,16
793584000,16
793670400,16
793756800,16
793843200,17
793929600,17
794016000,17
794102400,17
794188800,17
794275200,17
794361600,16
794448000,17
794534400,17
794620800,16
794707200,16
794793600,17
794880000,17
794966400,17
795052800,16
795139200,17
795225600,16
795312000,17
795398400,16
795484800,17
795571200,16
795657600,16
795744000,18
795830400,17
795916800,17
796003200,18
796089600,17
796176000,18
796262400,17
796348800,18
796435200,17
796521600,18
796608000,17
796694400,16
796780800,17
796867200,18
796953600,17
797040000,17
797126400,18
797212800,35
797299200,34
797385600,37
797472000,25
797558400,31
797644800,38
797731200,40
797817600,42
797904000,32
797990400,37
798076800,35
798163200,30
798249600,39
798336000,39
798422400,35
798508800,33
798595200,34
798681600,31
798768000,38
798854400,37
798940800,39
799027200,22
799113600,36
799200000,39
799286400,35
799372800,33
799459200,41
799545600,33
799632000,31
799718400,38
799804800,36
799891200,38
799977600,37
800064000,39
800150400,24
800236800,29
800323200,30
800409600,33
800496000,19
800582400,19
800668800,19
800755200,19
800841600,25
800928000,40
801014400,32
801100800,20
801187200,31
801273600,20
801360000,34
801446400,31
801532800,33
801619200,31
801705600,32
801792000,34
801878400,24
801964800,33
802051200,33
802137600,39
802224000,33
802310400,28
802396800,34
802483200,41
802569600,23
802656000,36
802742400,28
802828800,29
802915200,37
803001600,31
803088000,38
803174400,35
803260800,33
803347200,37
803433600,28
803520000,33
803606400,20
803692800,31
803779200,19
803865600,19
803952000,20
804038400,25
804124800,27
804211200,20
804297600,29
804384000,20
804470400,19
804556800,26
804643200,31
804729600,29
804816000,21
804902400,19
804988800,23
805075200,19
805161600,19
805248000,27
805334400,24
805420800,27
805507200,24
805593600,30
805680000,34
805766400,22
805852800,24
